Item_Weight,Item_Visibility,Item_MRP,Outlet_age,Item_Identifier,Item_Fat_Content,Outlet_Size,Outlet_Location_Type,Outlet_Type
-0.7758610628147784,-0.6007030803412541,0.4707092935866807,-0.13616915779974315,-0.18295444804403047,1.2268827153140505,-0.4291596945377282,-1.3834822751176519,-0.25948863554855517
1.1658110632297662,-0.3621585413046403,0.4578765639075415,-0.49352147415026243,1.727280508715845,0.10947871411031061,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
1.0744382572982585,0.19493285216851836,-0.4826253363993878,0.10206571976726972,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
-1.0442686802385832,-0.7049436690561562,-1.6035529217191273,-0.49352147415026243,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
-0.010613813138399153,1.383176678698163,0.21837491375831886,0.10206571976726972,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
0.598157506380273,0.6549887807742766,1.331937989621029,1.531474985169347,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-1.3834822751176519,-1.5098020752447032
0.1683245984774706,-1.012893929549916,0.47066772232183424,1.531474985169347,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-1.3834822751176519,-1.5098020752447032
-0.17051622351853796,1.2976706720623474,0.779973921727457,-1.0891086680677946,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
0.2178182016903708,-0.6759052467054716,-1.612599468507636,0.10206571976726972,1.727280508715845,0.10947871411031061,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
-0.21848694663257984,-0.1847397048472993,1.4245076030652677,1.531474985169347,-0.18295444804403047,1.2268827153140505,-0.4291596945377282,1.0841651157920014,2.241138243843741
1.6226750928873062,0.6643545064421474,0.4430228311989437,-0.01705171901623671,-0.18295444804403047,1.2268827153140505,-1.7561487182829576,1.0841651157920014,-1.5098020752447032
-1.158484687652968,0.2694319430272255,-1.2650860789185199,-1.3273435456348075,-0.18295444804403047,-1.007925287093429,-0.4291596945377282,1.0841651157920014,0.990824804147593
1.4513510817657287,0.8136669486763378,-1.7004139688113609,1.293240107602334,1.727280508715845,0.10947871411031061,-1.7561487182829576,1.0841651157920014,-0.25948863554855517
-1.5502455930843084,-1.2853026498424034,-1.5812515370238074,-0.13616915779974315,-2.093189404803906,1.2268827153140505,-0.4291596945377282,-1.3834822751176519,-0.25948863554855517
0.7888982387622961,-0.7127196188098495,1.850872088699293,0.10206571976726972,1.727280508715845,0.10947871411031061,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
0.6518390298650338,1.4465394626852364,1.7721041351840767,1.293240107602334,-2.093189404803906,-1.007925287093429,-1.7561487182829576,1.0841651157920014,-0.25948863554855517
-0.5638000090487371,-1.0222057908757616,-0.5699345859457483,1.531474985169347,-0.18295444804403047,1.2268827153140505,-0.4291596945377282,1.0841651157920014,2.241138243843741
1.097281458781135,-0.48611266248511903,-0.9749666171343365,-1.3273435456348075,-0.18295444804403047,1.2268827153140505,-0.4291596945377282,1.0841651157920014,0.990824804147593
1.9082151114232686,0.9362809755858171,1.4282106434262054,-1.0891086680677946,1.727280508715845,0.10947871411031061,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
0.9944870521081888,-0.3661823048819786,-0.7178771241654613,0.10206571976726972,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
0.36629901132907133,-0.04091835309316924,1.8955580006196258,-0.49352147415026243,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
-1.1139404447613581,-1.2853026498424034,0.25409742141983593,1.293240107602334,1.727280508715845,0.10947871411031061,-1.7561487182829576,1.0841651157920014,-0.25948863554855517
-0.12482982055278413,-0.7635344806976226,-1.352353757200034,-1.0891086680677946,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
0.8802710446938038,-0.6503490860070797,0.7820364960217621,-0.49352147415026243,1.727280508715845,0.10947871411031061,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
-1.7786776079130784,-0.6071430194022243,0.31683485565233954,0.10206571976726972,1.727280508715845,0.10947871411031061,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
0.5033582202263333,-0.20036228915008722,-0.0344647168274075,1.293240107602334,1.727280508715845,0.10947871411031061,-1.7561487182829576,1.0841651157920014,-0.25948863554855517
-0.5455254478624355,1.3285511771278515,-0.6752953578042798,1.531474985169347,1.727280508715845,0.10947871411031061,-0.4291596945377282,1.0841651157920014,2.241138243843741
-1.0042930776435484,0.6219856900575946,-1.4641516795305582,-0.49352147415026243,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
-0.6616450554003934,-0.05785715245684582,1.4367935107221959,1.293240107602334,-0.18295444804403047,1.2268827153140505,-1.7561487182829576,1.0841651157920014,-0.25948863554855517
0.8460062424694886,1.0910359915010233,0.5063486587185048,-0.7317563517172753,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
0.3891422128119483,-0.44653924988678845,-0.5145200899054276,-1.3273435456348075,-0.18295444804403047,1.2268827153140505,-0.4291596945377282,1.0841651157920014,0.990824804147593
1.4170862795414134,0.18938484438553121,-1.62593744894414,-0.01705171901623671,-2.093189404803906,-1.007925287093429,-1.7561487182829576,1.0841651157920014,-1.5098020752447032
0.4348286157777025,-0.9065661656411743,0.8182226831757967,-0.7317563517172753,1.727280508715845,0.10947871411031061,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
1.8168423054917608,1.072039107577323,0.8896261272339839,-0.7317563517172753,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
0.7089470335722263,0.6434802265743437,-0.8461276740063701,1.293240107602334,-0.18295444804403047,1.2268827153140505,-1.7561487182829576,1.0841651157920014,-0.25948863554855517
0.35107021034048713,-0.39274040067887217,-0.3676296244652901,1.531474985169347,-0.18295444804403047,-1.007925287093429,-0.4291596945377282,1.0841651157920014,2.241138243843741
-0.13625142129422238,-1.2853026498424034,-1.672727506423624,1.293240107602334,-0.18295444804403047,-1.007925287093429,-1.7561487182829576,1.0841651157920014,-0.25948863554855517
0.6404174291235951,0.9550868452742415,-0.47782865199402796,-1.0891086680677946,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
-1.1619111678753997,-0.2113846641878126,-0.30060075658479113,0.10206571976726972,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
-1.0317049194230006,-0.37213215621296264,-0.4804380483105438,-0.13616915779974315,-0.18295444804403047,1.2268827153140505,-0.4291596945377282,-1.3834822751176519,-0.25948863554855517
0.25208300391468635,-0.7217584832051205,-0.19784938104277539,-1.3273435456348075,1.727280508715845,0.10947871411031061,-0.4291596945377282,1.0841651157920014,0.990824804147593
0.5947310261578413,0.39061045605331635,-1.4539699174327811,-1.3273435456348075,-0.18295444804403047,1.2268827153140505,-0.4291596945377282,1.0841651157920014,0.990824804147593
-1.0282784392005693,0.12224410878774049,1.752370575540426,-1.0891086680677946,-2.093189404803906,-1.007925287093429,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
-1.1527738872822488,1.883948371756625,0.05339135474116445,0.10206571976726972,-2.093189404803906,-1.007925287093429,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
0.057915791310231994,-0.8824690674608973,-0.932931672795366,0.10206571976726972,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
-0.6388018539175165,-0.23743116540913164,1.3383335688281757,-1.0891086680677946,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
0.6404174291235951,1.8388879328108994,-1.3182717156051502,0.10206571976726972,1.727280508715845,0.10947871411031061,0.8978293292075014,-1.3834822751176519,-0.25948863554855517
-0.2504674287086074,-1.0108156798914518,0.5856634342559321,-0.49352147415026243,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
0.40056381355338694,0.6420185194531546,-1.4236324874636817,-0.7317563517172753,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
1.1658110632297662,-0.5224192124624252,0.051750888674530995,-1.0891086680677946,-0.18295444804403047,-1.007925287093429,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
1.6797830965944986,-0.8392886301711281,1.582085081360547,-0.7317563517172753,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
-0.5931154509517623,-1.2853026498424034,0.7538447828766601,-0.49352147415026243,-0.18295444804403047,1.2268827153140505,0.8978293292075014,-0.14965857966282523,-0.25948863554855517
