,Item_Weight,Item_Visibility,Item_MRP,Age_Outlet,Item_Identifier,Item_Fat_Content,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
0,-0.8083264404181285,-1.111357872093678,1.747453810500045,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,3735.138
1,-1.5816720195446563,-1.045067267709806,-1.4890232521574345,-1.3341027425308933,0.0,2.0,1.0,2.0,2.0,443.4228
2,1.067837390598891,-1.0967334640702204,0.010040209322175003,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,2097.27
3,1.4567981848341265,-0.08373972835780938,0.6600495477422742,-0.020084563171546017,1.0,2.0,2.0,2.0,0.0,732.38
4,-0.8929826132810919,-0.08373972835780938,-1.399219605090881,1.2939336161878014,2.0,1.0,0.0,2.0,1.0,994.7052
5,-0.5577899288371976,-0.08373972835780938,-1.4387337236796227,-1.3341027425308933,1.0,2.0,1.0,2.0,2.0,556.6088
6,0.18695559188968053,-1.1791933898034324,-1.3382381721359564,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,343.5528
7,0.8542902878815064,1.1747649690320816,-0.5336410457037208,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,4022.7636
8,0.7703967832425339,-1.0982304482949528,-0.7069083520213211,-0.49790935566585415,1.0,2.0,1.6666666666666667,1.0,1.0,1076.5986
9,1.4567981848341265,0.4972685148242716,0.7520082767866417,-1.0951903462837393,1.0,2.0,1.0,1.0,1.0,4710.535
10,-0.23632527242513476,-0.08373972835780938,-1.532847534701804,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,1516.0266
11,1.2966378577960884,-0.5078026229703645,0.05006178387588622,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,2187.153
12,0.5187162693256168,0.6114265649857491,0.07203655420703896,-0.13954076129512305,1.0,2.0,1.0,0.0,1.0,1589.2646
13,1.0907174373186108,-0.4710031884616523,-0.34228518245758355,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,2145.2076
14,0.8047168533221141,-0.04491487443824104,0.8904538263181622,1.2939336161878014,1.0,0.0,0.0,2.0,1.0,1977.4260000000002
15,-0.8769665805772879,-0.023070591579070692,-1.3590727724192342,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,1547.3192
16,-0.23632527242513476,-1.2642395993800124,-0.4118034379118073,-1.3341027425308933,2.0,1.0,1.0,2.0,2.0,1621.8888
17,-0.8769665805772879,-0.02086669414757107,-1.3911902385565518,-0.13954076129512305,1.0,2.0,1.0,0.0,1.0,718.3982
18,0.10573142603467572,-0.7381350078391546,-0.4449775686850424,1.5328460124349554,0.0,0.0,1.0,2.0,3.0,2303.6679999999997
19,0.11831545173052112,0.6622818854872025,1.4379377893347167,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,2748.4224
20,1.3767180213151078,1.394722201286397,1.7645274554986428,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,3775.086
21,0.4081293768469715,-0.7142886180920657,0.057034485774297906,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,4064.0432
22,0.404316035727018,-0.9133459923698793,0.8915104909540799,-0.7368217519130082,2.0,1.0,2.0,1.0,1.0,1587.2672
23,-0.05709823978733009,-0.2596787341648244,-0.5347394630456173,1.5328460124349554,1.0,0.0,2.0,0.0,0.0,214.3876
24,0.23271568532911988,-0.9092763069494504,0.385862739327995,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,4078.025
25,0.038235288211502065,0.6088332025722197,-1.5269732501452886,-1.0951903462837393,2.0,1.0,1.6666666666666667,1.0,1.0,838.908
26,-1.1869912136294907,-0.07222098203380864,-1.5847011837805032,-0.7368217519130082,1.0,2.0,2.0,1.0,1.0,1065.28
27,-0.2706453425047145,-1.0434686188034827,-1.636005624188254,1.2939336161878014,0.0,0.0,0.0,2.0,1.0,308.9312
28,-1.5805280172086704,1.8722950078518228,-1.5333549906667736,-0.020084563171546017,1.0,2.0,1.3333333333333333,2.0,0.0,178.4344
29,-0.5326218774455059,0.041207749707521696,-1.5632756221202988,1.5328460124349554,1.0,2.0,2.0,0.0,0.0,125.8362
30,1.4682382081939864,2.054532632511657,-1.3681588035894812,-0.020084563171546017,1.0,0.0,1.3333333333333333,2.0,0.0,163.7868
31,1.3195179045158083,0.2178144025804973,-0.7154034218146416,-1.3341027425308933,2.0,1.0,1.0,2.0,2.0,2741.7644
32,1.3423979512355277,-0.08373972835780938,1.857584601884906,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,3068.0064
33,1.1479175541179103,-0.08373972835780938,-0.7683972409412153,-0.49790935566585415,1.0,0.0,1.6666666666666667,1.0,1.0,2174.5028
34,1.067837390598891,0.5681452940392058,0.5440862245068757,0.09937163495203102,0.0,0.0,2.0,0.0,1.0,2085.2856
35,-0.6481661133800904,0.39142946704498965,0.09181448985439881,-0.13954076129512305,2.0,1.0,1.0,0.0,1.0,3791.0652
36,0.4066040403989899,-0.21957065285719018,-0.20755883550476428,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,2797.6916
37,-0.9112866506568676,0.8804202945267882,-0.2963475706413785,-1.3341027425308933,0.0,2.0,1.0,2.0,2.0,1609.9044
38,-0.8106144450901005,1.0853410023510999,-1.6701946668914283,1.5328460124349554,1.0,2.0,1.0,2.0,3.0,388.1614
39,0.09886741201875954,-0.8972844089101526,-0.8571024706658724,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,2180.495
40,0.11831545173052112,0.6626795985422895,1.4395436626415825,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,3435.528
41,-0.6939262068195298,-0.8903602131312318,-0.2407329662779994,1.2939336161878014,1.0,0.0,0.0,2.0,1.0,2150.534
42,0.17551556852982048,0.976739219414286,0.8337825573188655,-0.13954076129512305,1.0,0.0,1.0,0.0,1.0,2527.3768
43,1.9487191893081015,-0.022786012540995024,1.9099457069285748,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,6768.5228
44,-0.15624510890611573,-0.5731697509357254,-0.23266184703769174,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,373.5138
45,-1.4672717859460576,0.395692797523916,0.5958981208795964,-0.020084563171546017,1.0,0.0,2.0,2.0,0.0,358.2004
46,1.548318371713006,-0.08373972835780938,0.19767686998961118,-0.49790935566585415,2.0,1.0,1.3333333333333333,1.0,1.0,2428.8384
47,-0.6481661133800904,-0.909623218440134,1.9949734867805091,-0.49790935566585415,1.0,0.0,2.0,1.0,1.0,5815.0972
48,0.6903166197235149,1.055000978549244,-1.2906529343069069,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,2576.646
49,-0.7801077161304742,3.7994790674037238,0.8974682809225524,1.5328460124349554,1.0,2.0,2.0,0.0,0.0,780.3176
50,-1.245335332764776,-0.04993323188343622,0.04638433400316362,0.09937163495203102,2.0,1.0,2.0,0.0,1.0,3134.5864
51,-0.6035500222766369,1.8381807930279785,0.008392583309330693,1.2939336161878014,1.0,0.0,0.0,2.0,1.0,850.8924
52,-0.6721901624357963,-0.8518178705080702,-0.3845035916950874,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,810.9444
53,-0.4433896952385988,-0.10611309389534815,0.889438914388223,-1.0951903462837393,1.0,0.0,1.6666666666666667,1.0,1.0,3121.2704
54,-0.15624510890611573,-0.8505236001186792,0.16826369450105572,-1.0951903462837393,2.0,1.0,1.6666666666666667,1.0,1.0,4815.0656
55,-1.1275030921582192,-1.2343443559954177,1.7351142800100874,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,6258.52
56,-0.8323504894738344,-0.4525371480825248,-0.5593350186135749,-0.49790935566585415,2.0,1.0,2.0,1.0,1.0,2117.244
57,-1.0222548772475084,0.03579922968207805,-1.6531210218928305,-0.13954076129512305,0.0,0.0,1.0,0.0,1.0,796.9626
58,0.5187162693256168,2.118809188767512,0.8594347775227409,0.09937163495203102,1.0,0.0,2.0,0.0,1.0,4910.275
59,1.1555442363578163,-0.18735054030292023,0.6269589223809962,1.5328460124349554,1.0,0.0,2.0,0.0,0.0,892.172
60,-0.6481661133800904,-0.08373972835780938,1.7009669900128916,-1.3341027425308933,1.0,0.0,1.0,2.0,2.0,3185.1872
61,-1.1126310617904014,-0.6184466657278659,-0.8614126346215004,-0.49790935566585415,1.0,2.0,1.3333333333333333,1.0,1.0,1062.6168
62,-0.9334040291525966,-1.1925506516976532,-1.6493600666081507,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,484.7024
63,0.3917320100311726,1.6428971378674766,-1.4440587995651901,1.5328460124349554,1.0,2.0,2.0,0.0,0.0,147.8076
64,0.3699959656474387,-0.9068340155854776,1.8442301594650097,1.5328460124349554,1.0,0.0,1.0,2.0,3.0,2543.356
65,1.1135974840383303,2.561720904540755,0.7135508228338178,-0.020084563171546017,1.0,0.0,2.0,2.0,0.0,184.4266
66,1.4911182549137065,-0.7618424113999477,0.5071511384489609,-0.7368217519130082,1.0,0.0,2.0,1.0,1.0,4865.6664
67,0.18695559188968053,0.17918147477686672,0.7231443099690344,-0.49790935566585415,1.0,2.0,1.6666666666666667,1.0,1.0,1118.5439999999999
68,1.0907174373186108,-0.5850106805134399,0.383158448679233,-0.49790935566585415,0.0,0.0,1.3333333333333333,1.0,1.0,2302.3364
69,-0.9581907464322932,1.5020777660405376,-0.7250804143618151,0.09937163495203102,2.0,1.0,2.0,0.0,1.0,2027.361
70,0.6331165029242155,0.7198122360979012,0.4686519317901584,0.09937163495203102,1.0,2.0,2.0,0.0,1.0,3435.528
71,0.6903166197235149,1.0529241876167263,-1.313135160603029,1.2939336161878014,1.0,2.0,0.0,2.0,1.0,599.22
72,1.239437740996789,-0.08373972835780938,0.3815525753723672,-0.49790935566585415,1.0,0.0,1.6666666666666667,1.0,1.0,4604.6728
